equip,mode,start,end,duration_min,n_points,peak_mae,peak_ratio,mean_mae,mean_ratio,dist_to_failure_days,category
B-5501B,mult,2023-12-30 21:00:00,2023-12-30 22:25:00,85.0,18,0.076399826,1.577,0.04093801715,0.845,31.12,far
B-5501B,mult,2024-01-02 02:55:00,2024-01-02 05:10:00,135.0,28,0.14275801,2.946,0.08209441393333335,1.694,28.88,far
B-5501B,mult,2024-01-03 16:15:00,2024-01-03 19:00:00,165.0,34,0.12070259,2.491,0.07099929408333333,1.465,27.32,far
B-5501B,mult,2024-03-01 16:35:00,2024-03-01 17:20:00,45.0,10,0.06535611,1.349,0.029181419749999996,0.602,30.69,far
B-5501B,mult,2024-03-18 09:10:00,2024-03-18 10:35:00,85.0,18,0.06809023,1.405,0.0420196299,0.867,47.38,far
B-5501B,mult,2024-03-18 12:40:00,2024-03-18 13:55:00,75.0,16,0.11874807,2.451,0.049991676944444445,1.032,47.53,far
B-5501B,mult,2024-03-20 23:20:00,2024-03-21 00:20:00,60.0,13,0.058630783,1.21,0.039083499066666666,0.807,49.97,far
B-5501B,mult,2024-03-29 10:35:00,2024-03-29 12:00:00,85.0,18,0.09522732,1.965,0.053790216,1.11,58.44,far
B-5501B,mult,2024-03-30 22:00:00,2024-03-30 22:55:00,55.0,12,0.058226574,1.202,0.036352393214285725,0.75,59.92,far
B-6511502A,mult,2022-05-25 01:15:00,2022-05-25 07:35:00,380.0,77,0.094367854,1.301,0.07572967026582278,1.044,354.95,far
B-6511502A,mult,2022-06-11 21:05:00,2022-06-11 21:25:00,20.0,5,0.09489276,1.309,0.08070411071428571,1.113,337.12,far
B-6511502A,mult,2022-06-11 22:20:00,2022-06-12 03:15:00,295.0,60,0.07946647,1.096,0.05244434025806452,0.723,337.07,far
B-6511502A,mult,2022-06-18 18:55:00,2022-06-18 22:10:00,195.0,40,0.093755364,1.293,0.07976860342857144,1.1,330.21,far
B-6511502A,mult,2022-07-06 16:10:00,2022-07-06 17:25:00,75.0,16,0.109260805,1.507,0.08868555327777777,1.223,312.33,far
B-6511502A,mult,2022-07-26 05:50:00,2022-07-26 06:55:00,65.0,14,0.079585604,1.098,0.075318159,1.039,292.76,far
B-6511502A,mult,2022-07-27 15:10:00,2022-07-27 15:45:00,35.0,8,0.08846463,1.22,0.07649963239999999,1.055,291.37,far
B-6511502A,mult,2022-08-01 23:15:00,2022-08-02 13:40:00,865.0,174,0.10447993,1.441,0.09112472298863636,1.257,286.03,far
B-6511502A,mult,2022-08-12 19:45:00,2022-08-13 03:10:00,445.0,90,0.10580968,1.459,0.09659579448913046,1.332,275.18,far
B-6511502A,mult,2022-08-16 22:00:00,2022-08-17 07:05:00,545.0,110,0.09468796,1.306,0.07669941873214285,1.058,271.08,far
B-6511502A,mult,2022-09-08 14:10:00,2022-09-08 19:15:00,305.0,62,0.09033284,1.246,0.051143852546875,0.705,248.41,far
B-6511502A,mult,2022-10-02 05:15:00,2022-10-02 09:05:00,230.0,47,0.07937225,1.095,0.07563501475510204,1.043,224.78,far
B-6511502A,mult,2022-12-28 09:10:00,2022-12-28 15:35:00,385.0,78,0.077505656,1.069,0.0689125193125,0.95,137.62,far
B-6511502A,mult,2023-01-02 16:20:00,2023-01-03 06:20:00,840.0,169,0.13215172,1.823,0.10557284029239766,1.456,132.32,far
B-6511502A,mult,2023-05-05 04:10:00,2023-05-05 13:40:00,570.0,115,0.09636084,1.329,0.06921263977777779,0.955,9.83,near_10d
B-6511502A,mult,2023-05-05 16:40:00,2023-05-06 05:40:00,780.0,157,0.083747454,1.155,0.06810571927672955,0.939,9.31,near_10d
B-6511502A,mult,2023-05-12 21:50:00,2023-05-13 14:35:00,1005.0,202,0.35606948,4.911,0.16559220174999997,2.284,2.09,near_10d
B-8801C,mult,2022-03-09 11:31:00,2022-03-09 12:52:00,81.0,82,0.031538974,1.518,0.015231248286956522,0.733,848.52,far
B-8801C,mult,2022-03-12 13:39:00,2022-03-12 15:01:00,82.0,83,0.038149867,1.836,0.016515651755913976,0.795,845.43,far
B-8801C,mult,2022-03-20 09:14:00,2022-03-20 10:56:00,102.0,103,0.031869244,1.534,0.015425129979646018,0.742,837.62,far
B-8801C,mult,2022-04-11 14:37:00,2022-04-11 16:00:00,83.0,84,0.038847048,1.87,0.018924203,0.911,815.39,far
B-8801C,mult,2022-04-27 10:45:00,2022-04-27 11:03:00,18.0,19,0.060773946,2.925,0.02594289472413793,1.249,799.55,far
B-8801C,mult,2022-04-27 17:39:00,2022-04-27 18:33:00,54.0,55,0.0264964,1.275,0.007240296479999999,0.348,799.26,far
B-8801C,mult,2022-04-28 18:57:00,2022-04-28 19:51:00,54.0,55,0.030625392,1.474,0.0073006839,0.351,798.21,far
B-8801C,mult,2022-05-05 21:25:00,2022-05-05 23:04:00,99.0,100,0.03374834,1.624,0.01425967111090909,0.686,791.11,far
B-8801C,mult,2022-05-09 22:38:00,2022-05-09 22:59:00,21.0,22,0.030288033,1.458,0.015797171921875,0.76,787.06,far
B-8801C,mult,2022-05-09 23:04:00,2022-05-09 23:37:00,33.0,34,0.016839806,0.81,0.013468113295454547,0.648,787.04,far
B-8801C,mult,2022-05-10 04:03:00,2022-05-10 05:43:00,100.0,101,0.03480499,1.675,0.018048662231531527,0.869,786.83,far
B-8801C,mult,2022-05-10 16:32:00,2022-05-10 16:52:00,20.0,21,0.03241497,1.56,0.028478399516129037,1.371,786.31,far
B-8801C,mult,2022-05-10 16:54:00,2022-05-10 18:17:00,83.0,84,0.03225749,1.552,0.016674480864893617,0.802,786.3,far
B-8801C,mult,2022-05-16 23:29:00,2022-05-17 00:26:00,57.0,58,0.02836016,1.365,0.01067092251911765,0.514,780.02,far
B-8801C,mult,2022-05-17 16:31:00,2022-05-17 18:10:00,99.0,100,0.02913907,1.402,0.014816783924545452,0.713,779.31,far
B-8801C,mult,2022-05-19 11:25:00,2022-05-19 11:43:00,18.0,19,0.061098654,2.94,0.05664369627586207,2.726,777.52,far
B-8801C,mult,2022-05-19 11:45:00,2022-05-19 13:20:00,95.0,96,0.06712376,3.23,0.025483608683962267,1.226,777.51,far
B-8801C,mult,2022-05-22 17:24:00,2022-05-22 18:00:00,36.0,37,0.035107236,1.69,0.027109392510638302,1.305,774.27,far
B-8801C,mult,2022-05-22 18:02:00,2022-05-22 19:04:00,62.0,63,0.035107236,1.69,0.012522512384931508,0.603,774.25,far
B-8801C,mult,2022-05-28 22:06:00,2022-05-28 22:16:00,10.0,11,0.03430527,1.651,0.029145176285714287,1.403,768.08,far
B-8801C,mult,2022-05-28 22:18:00,2022-05-28 22:19:00,1.0,2,0.03430527,1.651,0.03228274358333333,1.554,768.07,far
B-8801C,mult,2022-05-28 22:21:00,2022-05-28 23:52:00,91.0,92,0.03860303,1.858,0.019031696430392157,0.916,768.07,far
B-8801C,mult,2022-06-01 17:56:00,2022-06-01 19:23:00,87.0,88,0.031146951,1.499,0.015878400114285714,0.764,764.25,far
B-8801C,mult,2022-06-09 09:36:00,2022-06-09 09:45:00,9.0,10,0.031865682,1.534,0.02895231715,1.393,756.6,far
B-8801C,mult,2022-06-09 09:47:00,2022-06-09 11:13:00,86.0,87,0.032449167,1.562,0.01566306874329897,0.754,756.59,far
B-8801C,mult,2022-06-10 19:55:00,2022-06-10 21:38:00,103.0,104,0.0321071,1.545,0.01599435021842105,0.77,755.17,far
B-8801C,mult,2022-06-11 02:00:00,2022-06-11 02:06:00,6.0,7,0.02280313,1.097,0.013303576470588234,0.64,754.92,far
B-8801C,mult,2022-06-12 17:31:00,2022-06-12 19:16:00,105.0,106,0.032930765,1.585,0.016141713448275863,0.777,753.27,far
B-8801C,mult,2022-06-15 23:19:00,2022-06-16 00:17:00,58.0,59,0.025045475,1.205,0.011796654728985508,0.568,750.03,far
B-8801C,mult,2022-06-25 15:44:00,2022-06-25 16:41:00,57.0,58,0.029742781,1.431,0.010390044577941177,0.5,740.34,far
B-8801C,mult,2022-07-06 13:46:00,2022-07-06 13:46:00,0.0,1,0.026611168,1.281,0.02310198427272727,1.112,729.43,far
B-8801C,mult,2022-07-06 13:48:00,2022-07-06 15:30:00,102.0,103,0.030350722,1.461,0.016296038161946903,0.784,729.42,far
B-8801C,mult,2022-08-09 02:52:00,2022-08-09 02:54:00,2.0,3,0.02574176,1.239,0.020126132076923077,0.969,695.88,far
B-8801C,mult,2022-08-09 02:56:00,2022-08-09 03:24:00,28.0,29,0.031658392,1.524,0.0164165615,0.79,695.88,far
B-8801C,mult,2022-08-09 05:11:00,2022-08-09 05:23:00,12.0,13,0.025709186,1.237,0.014187387856521738,0.683,695.78,far
B-8801C,mult,2022-08-12 10:02:00,2022-08-12 11:44:00,102.0,103,0.037305966,1.795,0.0186778476619469,0.899,692.58,far
B-8801C,mult,2022-08-21 15:19:00,2022-08-21 16:36:00,77.0,78,0.025422232,1.223,0.017094023299999997,0.823,683.36,far
B-8801C,mult,2022-08-21 17:15:00,2022-08-21 18:34:00,79.0,80,0.030740147,1.479,0.015442614683333331,0.743,683.28,far
B-8801C,mult,2022-08-21 20:41:00,2022-08-21 21:31:00,50.0,51,0.030489119,1.467,0.02380907079508197,1.146,683.14,far
B-8801C,mult,2022-08-30 03:41:00,2022-08-30 05:34:00,113.0,114,0.04469583,2.151,0.017555561250806456,0.845,674.85,far
B-8801C,mult,2022-09-28 10:31:00,2022-09-28 11:25:00,54.0,55,0.02810821,1.353,0.008661185141538462,0.417,645.56,far
B-8801C,mult,2022-11-01 02:16:00,2022-11-01 03:25:00,69.0,70,0.052272506,2.516,0.023174578887500002,1.115,611.91,far
B-8801C,mult,2022-11-01 03:27:00,2022-11-01 04:03:00,36.0,37,0.011431237,0.55,0.0077634312170212745,0.374,611.86,far
B-8801C,mult,2022-11-08 23:48:00,2022-11-09 01:30:00,102.0,103,0.047648482,2.293,0.020425766042477877,0.983,604.01,far
B-8801C,mult,2022-11-09 05:57:00,2022-11-09 07:08:00,71.0,72,0.036102645,1.737,0.015577305685365856,0.75,603.75,far
B-8801C,mult,2023-01-01 15:35:00,2023-01-01 15:57:00,22.0,23,0.024170512,1.163,0.021675414060606062,1.043,550.35,far
B-8801C,mult,2023-01-01 16:01:00,2023-01-01 17:10:00,69.0,70,0.025246149,1.215,0.0127656425825,0.614,550.33,far
B-8801C,mult,2023-02-01 22:38:00,2023-02-01 23:34:00,56.0,57,0.027134972,1.306,0.012158927420895523,0.585,519.06,far
B-8801C,mult,2023-02-05 01:50:00,2023-02-05 03:24:00,94.0,95,0.043448992,2.091,0.02079627974857143,1.001,515.92,far
B-8801C,mult,2023-02-05 20:09:00,2023-02-05 21:40:00,91.0,92,0.050718535,2.441,0.022861825178431373,1.1,515.16,far
B-8801C,mult,2023-02-14 03:56:00,2023-02-14 04:49:00,53.0,54,0.029048523,1.398,0.011154744760937502,0.537,506.84,far
B-8801C,mult,2023-02-14 09:47:00,2023-02-14 09:53:00,6.0,7,0.036268696,1.745,0.02679040694117647,1.289,506.59,far
B-8801C,mult,2023-02-14 09:57:00,2023-02-14 11:30:00,93.0,94,0.028270125,1.361,0.015505406334615383,0.746,506.59,far
B-8801C,mult,2023-02-15 13:57:00,2023-02-15 14:53:00,56.0,57,0.031610645,1.521,0.01033156233880597,0.497,505.42,far
B-8801C,mult,2023-02-15 17:30:00,2023-02-15 18:12:00,42.0,43,0.036688756,1.766,0.02468890798113208,1.188,505.27,far
B-8801C,mult,2023-02-15 18:14:00,2023-02-15 19:14:00,60.0,61,0.028030466,1.349,0.010377489367605635,0.499,505.24,far
B-8801C,mult,2023-02-21 18:59:00,2023-02-21 20:36:00,97.0,98,0.025385957,1.222,0.014256806204629633,0.686,499.21,far
B-8801C,mult,2023-02-23 12:14:00,2023-02-23 12:21:00,7.0,8,0.06768738,3.257,0.04837271816666667,2.328,497.49,far
B-8801C,mult,2023-02-23 12:25:00,2023-02-23 14:00:00,95.0,96,0.0464658,2.236,0.021559879099056607,1.038,497.48,far
B-8801C,mult,2023-02-25 23:03:00,2023-02-25 23:20:00,17.0,18,0.02810758,1.353,0.02053881610714286,0.988,495.04,far
B-8801C,mult,2023-02-25 23:22:00,2023-02-25 23:32:00,10.0,11,0.029362114,1.413,0.02077807569047619,1.0,495.03,far
B-8801C,mult,2023-02-26 00:12:00,2023-02-26 00:12:00,0.0,1,0.03762698,1.811,0.029814623090909095,1.435,494.99,far
B-8801C,mult,2023-02-26 00:14:00,2023-02-26 00:17:00,3.0,4,0.03762698,1.811,0.03007488207142858,1.447,494.99,far
B-8801C,mult,2023-02-26 00:19:00,2023-02-26 01:29:00,70.0,71,0.03274142,1.576,0.01573201432345679,0.757,494.99,far
B-8801C,mult,2023-03-23 20:32:00,2023-03-23 21:39:00,67.0,68,0.027079932,1.303,0.014964772139743591,0.72,469.14,far
B-8801C,mult,2023-03-24 11:34:00,2023-03-24 12:31:00,57.0,58,0.029090786,1.4,0.012580946110294115,0.605,468.52,far
B-8801C,mult,2023-03-31 15:47:00,2023-03-31 15:47:00,0.0,1,0.048923302,2.354,0.03881777581818182,1.868,461.34,far
B-8801C,mult,2023-04-10 22:12:00,2023-04-10 22:36:00,24.0,25,0.050083045,2.41,0.02759019285714286,1.328,451.07,far
B-8801C,mult,2023-04-11 11:37:00,2023-04-11 11:40:00,3.0,4,0.022323588,1.074,0.01501531278571429,0.723,450.52,far
B-8801C,mult,2023-05-17 13:01:00,2023-05-17 14:44:00,103.0,104,0.035935882,1.729,0.01950916029210526,0.939,414.46,far
B-8801C,mult,2023-05-20 16:11:00,2023-05-20 17:10:00,59.0,60,0.024911456,1.199,0.014843773485714288,0.714,411.33,far
B-8801C,mult,2023-05-21 10:07:00,2023-05-21 10:09:00,2.0,3,0.02818396,1.356,0.023410654307692305,1.127,410.58,far
B-8801C,mult,2023-05-21 10:12:00,2023-05-21 11:51:00,99.0,100,0.025252014,1.215,0.013509354863636367,0.65,410.57,far
B-8801C,mult,2023-05-31 16:43:00,2023-05-31 18:30:00,107.0,108,0.03832903,1.845,0.019097750399152544,0.919,400.3,far
B-8801C,mult,2023-06-06 06:15:00,2023-06-06 08:04:00,109.0,110,0.03710867,1.786,0.017101253443333332,0.823,394.74,far
B-8801C,mult,2023-06-07 10:23:00,2023-06-07 11:21:00,58.0,59,0.039684538,1.91,0.016782743844927533,0.808,393.57,far
B-8801C,mult,2023-06-17 13:06:00,2023-06-17 14:51:00,105.0,106,0.030287247,1.458,0.01711693186034483,0.824,383.45,far
B-8801C,mult,2023-06-22 11:31:00,2023-06-22 11:33:00,2.0,3,0.027925203,1.344,0.02600640692307693,1.252,378.52,far
B-8801C,mult,2023-06-22 11:35:00,2023-06-22 13:10:00,95.0,96,0.030172206,1.452,0.017158094081132075,0.826,378.52,far
B-8801C,mult,2023-07-04 18:45:00,2023-07-04 20:16:00,91.0,92,0.031831685,1.532,0.014517174659803924,0.699,366.22,far
B-8801C,mult,2023-07-05 16:57:00,2023-07-05 17:56:00,59.0,60,0.022077315,1.062,0.012931999187142858,0.622,365.29,far
B-8801C,mult,2023-07-11 09:06:00,2023-07-11 10:45:00,99.0,100,0.031327713,1.508,0.017842340569090908,0.859,359.62,far
B-8801C,mult,2023-07-11 18:26:00,2023-07-11 19:20:00,54.0,55,0.028260993,1.36,0.010188262115384617,0.49,359.23,far
B-8801C,mult,2023-07-17 13:15:00,2023-07-17 14:12:00,57.0,58,0.021560552,1.038,0.01213439095735294,0.584,353.45,far
B-8801C,mult,2023-07-21 21:41:00,2023-07-21 22:55:00,74.0,75,0.022860365,1.1,0.013574097562352937,0.653,349.1,far
B-8801C,mult,2023-09-16 12:10:00,2023-09-16 13:40:00,90.0,91,0.0333896,1.607,0.013895838926732676,0.669,292.49,far
B-8801C,mult,2023-11-16 19:32:00,2023-11-16 20:37:00,65.0,66,0.038123984,1.835,0.015457768434210525,0.744,231.19,far
B-8801C,mult,2023-11-17 09:31:00,2023-11-17 09:37:00,6.0,7,0.022396589,1.078,0.013745901441176473,0.662,230.6,far
B-8801C,mult,2023-12-07 11:37:00,2023-12-07 11:52:00,15.0,16,0.026654812,1.283,0.023592404384615382,1.135,210.52,far
B-8801C,mult,2023-12-07 11:54:00,2023-12-07 12:11:00,17.0,18,0.038069952,1.832,0.026710771214285712,1.285,210.5,far
B-8801C,mult,2023-12-07 12:29:00,2023-12-07 12:40:00,11.0,12,0.05041448,2.426,0.03193801431818182,1.537,210.48,far
B-8801C,mult,2023-12-07 12:43:00,2023-12-07 12:59:00,16.0,17,0.04215413,2.029,0.02921519144444444,1.406,210.47,far
B-8801C,mult,2023-12-07 19:15:00,2023-12-07 20:09:00,54.0,55,0.030319031,1.459,0.007889202916923077,0.38,210.2,far
B-8801C,mult,2023-12-15 00:02:00,2023-12-15 00:27:00,25.0,26,0.02362001,1.137,0.015569940875,0.749,203.0,far
B-8801C,mult,2023-12-15 00:52:00,2023-12-15 01:13:00,21.0,22,0.043766264,2.106,0.02766950621875,1.332,202.96,far
B-8801C,mult,2023-12-15 01:15:00,2023-12-15 01:17:00,2.0,3,0.030330472,1.46,0.027109610846153844,1.305,202.95,far
B-8801C,mult,2023-12-15 01:19:00,2023-12-15 01:20:00,1.0,2,0.038076624,1.832,0.02918951983333333,1.405,202.95,far
B-8801C,mult,2023-12-15 01:22:00,2023-12-15 02:25:00,63.0,64,0.038076624,1.832,0.014261575536486486,0.686,202.94,far
B-8801C,mult,2023-12-15 10:09:00,2023-12-15 10:34:00,25.0,26,0.03175898,1.528,0.027566103472222228,1.327,202.58,far
B-8801C,mult,2023-12-15 10:38:00,2023-12-15 11:00:00,22.0,23,0.035664003,1.716,0.026170010999999996,1.259,202.56,far
B-8801C,mult,2023-12-21 22:05:00,2023-12-21 22:54:00,49.0,50,0.021965919,1.057,0.013417188449999999,0.646,196.08,far
B-8801C,mult,2023-12-28 00:37:00,2023-12-28 02:08:00,91.0,92,0.023205748,1.117,0.014511336679411761,0.698,189.97,far
B-8801C,mult,2024-01-20 14:49:00,2024-01-20 16:31:00,102.0,103,0.035077166,1.688,0.015361453573451329,0.739,166.38,far
B-8801C,mult,2024-01-28 16:56:00,2024-01-28 18:46:00,110.0,111,0.093434095,4.497,0.035049920256198346,1.687,158.29,far
B-8801C,mult,2024-02-04 11:04:00,2024-02-04 12:45:00,101.0,102,0.025731036,1.238,0.014685637020535713,0.707,151.54,far
B-8801C,mult,2024-02-13 09:59:00,2024-02-13 11:38:00,99.0,100,0.026146222,1.258,0.015817581207272727,0.761,142.58,far
B-8801C,mult,2024-02-25 22:44:00,2024-02-25 23:40:00,56.0,57,0.027976621,1.346,0.008830831853731343,0.425,130.05,far
B-8801C,mult,2024-03-13 20:57:00,2024-03-13 21:28:00,31.0,32,0.06835266,3.289,0.0439642505,2.116,113.13,far
B-8801C,mult,2024-03-13 23:20:00,2024-03-14 00:09:00,49.0,50,0.032726582,1.575,0.021206236016666668,1.021,113.03,far
B-8801C,mult,2024-03-14 14:08:00,2024-03-14 14:57:00,49.0,50,0.022750724,1.095,0.014970315555,0.72,112.41,far
B-8801C,mult,2024-03-17 03:21:00,2024-03-17 04:17:00,56.0,57,0.027730359,1.335,0.011281514561194028,0.543,109.86,far
B-8801C,mult,2024-03-17 05:14:00,2024-03-17 07:01:00,107.0,108,0.03298397,1.587,0.017985985528813555,0.866,109.78,far
B-8801C,mult,2024-03-28 00:38:00,2024-03-28 00:40:00,2.0,3,0.059707925,2.873,0.05275672015384615,2.539,98.97,far
B-8801C,mult,2024-03-28 00:42:00,2024-03-28 02:25:00,103.0,104,0.058298152,2.806,0.028022912057017544,1.349,98.97,far
B-8801C,mult,2024-04-05 15:49:00,2024-04-05 17:22:00,93.0,94,0.043199383,2.079,0.01700794355576923,0.819,90.34,far
B-8801C,mult,2024-04-09 02:15:00,2024-04-09 02:57:00,42.0,43,0.026839018,1.292,0.022813160584905665,1.098,86.91,far
B-8801C,mult,2024-04-09 03:21:00,2024-04-09 03:23:00,2.0,3,0.044117156,2.123,0.028570512461538463,1.375,86.86,far
B-8801C,mult,2024-04-09 03:25:00,2024-04-09 03:32:00,7.0,8,0.044117156,2.123,0.028955692388888885,1.393,86.86,far
B-8801C,mult,2024-04-09 03:34:00,2024-04-09 04:54:00,80.0,81,0.034155913,1.644,0.01775689004945055,0.855,86.85,far
B-8801C,mult,2024-04-14 13:29:00,2024-04-14 14:33:00,64.0,65,0.023891991,1.15,0.014777297913333338,0.711,81.44,far
B-8801C,mult,2024-04-16 09:19:00,2024-04-16 10:56:00,97.0,98,0.030381175,1.462,0.01672955469814815,0.805,79.61,far
B-8801C,mult,2024-04-18 14:06:00,2024-04-18 15:51:00,105.0,106,0.032716457,1.574,0.018111490483620686,0.872,77.41,far
B-8801C,mult,2024-04-20 21:29:00,2024-04-20 22:39:00,70.0,71,0.022641476,1.09,0.014616238080246917,0.703,75.1,far
B-8801C,mult,2024-04-22 21:25:00,2024-04-22 23:13:00,108.0,109,0.039594516,1.905,0.020562274538655462,0.99,73.11,far
B-8801C,mult,2024-04-27 01:49:00,2024-04-27 03:31:00,102.0,103,0.030568242,1.471,0.018007921481415935,0.867,68.92,far
B-8801C,mult,2024-04-30 16:18:00,2024-04-30 17:55:00,97.0,98,0.05879898,2.83,0.023560116310185182,1.134,65.32,far
B-8801C,mult,2024-05-04 11:53:00,2024-05-04 12:52:00,59.0,60,0.02324957,1.119,0.010971337202857138,0.528,61.5,far
B-8801C,mult,2024-05-10 23:25:00,2024-05-11 01:09:00,104.0,105,0.037861537,1.822,0.01933228591043478,0.93,55.02,far
B-8801C,mult,2024-05-11 14:49:00,2024-05-11 14:55:00,6.0,7,0.03598627,1.732,0.031729293235294116,1.527,54.38,far
B-8801C,mult,2024-05-11 14:59:00,2024-05-11 14:59:00,0.0,1,0.037001066,1.781,0.03422580218181818,1.647,54.38,far
B-8801C,mult,2024-05-11 15:01:00,2024-05-11 16:33:00,92.0,93,0.041151036,1.98,0.019199144508737862,0.924,54.37,far
B-8801C,mult,2024-05-12 11:50:00,2024-05-12 12:47:00,57.0,58,0.027045991,1.302,0.008865715619117647,0.427,53.51,far
B-8801C,mult,2024-05-27 05:59:00,2024-05-27 07:52:00,113.0,114,0.02897737,1.395,0.016652269887903227,0.801,38.75,far
B-8801C,mult,2024-06-04 00:23:00,2024-06-04 01:08:00,45.0,46,0.025522925,1.228,0.011807953141071428,0.568,30.98,far
B-8801C,mult,2024-06-04 01:11:00,2024-06-04 01:21:00,10.0,11,0.009237007,0.445,0.007530864004761906,0.362,30.95,far
B-8801C,mult,2024-06-04 12:19:00,2024-06-04 13:55:00,96.0,97,0.03631575,1.748,0.01750426537102804,0.842,30.49,far
B-8801C,mult,2024-06-11 14:16:00,2024-06-11 15:52:00,96.0,97,0.023533534,1.133,0.014195987373831775,0.683,23.41,far
B-8801C,mult,2024-06-18 13:22:00,2024-06-18 14:44:00,82.0,83,0.027015943,1.3,0.015312943995698925,0.737,16.44,far
B-8801C,mult,2024-06-23 13:05:00,2024-06-23 14:49:00,104.0,105,0.03157193,1.519,0.017588632330434784,0.846,11.45,far
B-8801C,mult,2024-07-01 18:44:00,2024-07-01 20:33:00,109.0,110,0.031212918,1.502,0.019649712579166666,0.946,3.22,near_10d
B-8801C,mult,2024-07-03 03:49:00,2024-07-03 05:39:00,110.0,111,0.0403182,1.94,0.0233424611892562,1.123,1.84,near_48h
B-8801C,mult,2024-07-04 21:07:00,2024-07-04 21:07:00,0.0,1,0.049907267,2.402,0.04464479245454546,2.149,0.12,near_48h
B-8801C,mult,2024-07-04 21:13:00,2024-07-04 22:54:00,101.0,102,0.04988552,2.401,0.02556272221875,1.23,0.12,near_48h
B-8802B,mult,2022-05-19 16:11:00,2022-05-19 17:07:00,56.0,57,0.1283848,1.127,0.07893041134328359,0.693,47.74,far
B-8802B,mult,2022-05-28 22:48:00,2022-05-29 00:07:00,79.0,80,0.13601044,1.194,0.07398404975555556,0.65,38.47,far
B-8802B,mult,2022-06-01 19:35:00,2022-06-01 21:07:00,92.0,93,0.13261937,1.165,0.09019293474757283,0.792,34.6,far
B-8802B,mult,2022-06-14 14:58:00,2022-06-14 21:00:00,362.0,363,0.122568354,1.076,0.11791946530563002,1.036,21.79,far
B-8802B,mult,2022-06-14 21:12:00,2022-06-14 22:27:00,75.0,76,0.11522881,1.012,0.11028517103488371,0.969,21.53,far
B-8802B,mult,2022-06-16 19:53:00,2022-06-16 21:06:00,73.0,74,0.12267454,1.077,0.08053404051190476,0.707,19.59,far
B-8802B,mult,2022-06-27 15:43:00,2022-06-27 16:55:00,72.0,73,0.13457629,1.182,0.08262843487951806,0.726,8.76,near_10d
B-8802B,mult,2022-07-04 06:06:00,2022-07-04 09:21:00,195.0,196,0.3229203,2.836,0.18644934736893204,1.637,2.16,near_10d
B-8802B,mult,2022-07-04 11:05:00,2022-07-04 12:41:00,96.0,97,0.12939063,1.136,0.10305923898130842,0.905,1.95,near_48h
B-8802B,mult,2022-07-04 23:44:00,2022-07-06 12:12:00,2188.0,2189,0.7988919,7.016,0.39470058576580264,3.466,0.0,near_48h
B-8802B,mult,2022-07-19 21:49:00,2022-07-19 23:26:00,97.0,98,0.11778173,1.034,0.11211825986111112,0.985,13.49,far
B-8802B,mult,2022-07-20 00:12:00,2022-07-20 08:52:00,520.0,521,0.13598715,1.194,0.1182776556779661,1.039,13.59,far
B-8802B,mult,2022-07-20 13:46:00,2022-07-20 15:08:00,82.0,83,0.12814696,1.125,0.09364048448387097,0.822,14.16,far
B-90001A,mult,2020-12-16 18:17:00,2020-12-16 19:47:00,90.0,91,0.08613567,1.423,0.0411480965940594,0.68,254.24,far
B-90001A,mult,2020-12-17 09:11:00,2020-12-17 10:14:00,63.0,64,0.07810844,1.29,0.03597930456756757,0.594,253.62,far
B-90001A,mult,2020-12-17 13:05:00,2020-12-17 14:24:00,79.0,80,0.07188413,1.187,0.04492238894444445,0.742,253.45,far
B-90001A,mult,2020-12-18 01:54:00,2020-12-18 03:27:00,93.0,94,0.09261331,1.53,0.05008759521153846,0.827,252.92,far
B-90001A,mult,2020-12-18 03:29:00,2020-12-18 03:30:00,1.0,2,0.09261331,1.53,0.05476264958333333,0.905,252.85,far
B-90001A,mult,2020-12-18 03:32:00,2020-12-18 05:23:00,111.0,112,0.09261331,1.53,0.047600114245901645,0.786,252.85,far
B-90001A,mult,2020-12-19 11:36:00,2020-12-19 13:12:00,96.0,97,0.0720722,1.191,0.038759397593457943,0.64,251.52,far
B-90001A,mult,2020-12-19 22:12:00,2020-12-19 22:58:00,46.0,47,0.07140719,1.18,0.050375693122807014,0.832,251.07,far
B-90001A,mult,2020-12-29 11:21:00,2020-12-29 12:33:00,72.0,73,0.08407623,1.389,0.05007820244578313,0.827,241.53,far
B-90001A,mult,2020-12-31 14:16:00,2020-12-31 15:27:00,71.0,72,0.07125088,1.177,0.04717927453658537,0.779,239.41,far
B-90001A,mult,2020-12-31 18:37:00,2020-12-31 20:10:00,93.0,94,0.082081236,1.356,0.03971280650480769,0.656,239.22,far
B-90001A,mult,2021-01-06 22:48:00,2021-01-06 23:57:00,69.0,70,0.07131193,1.178,0.0395399579125,0.653,233.05,far
B-90001A,mult,2021-01-07 12:02:00,2021-01-07 13:46:00,104.0,105,0.0819643,1.354,0.039830861442608695,0.658,232.5,far
B-90001A,mult,2021-01-07 18:32:00,2021-01-07 18:46:00,14.0,15,0.07985314,1.319,0.07163657832,1.183,232.23,far
B-90001A,mult,2021-01-09 13:28:00,2021-01-09 15:11:00,103.0,104,0.088341236,1.459,0.04234580616228071,0.7,230.44,far
B-90001A,mult,2021-01-09 17:07:00,2021-01-09 18:38:00,91.0,92,0.1003692,1.658,0.04952390295098041,0.818,230.29,far
